customer_id,age,monthly_income,avg_account_balance,transactions_per_month,credit_card_spend,loan_status,days_since_last_txn
C04934,43,20694,1392688,32,50974,No Loan,92
C04935,28,35588,1974571,9,417360,No Loan,172
C04936,28,84373,1755062,78,267766,No Loan,63
C04937,46,105603,1820594,13,445489,Car Loan,171
C04938,33,26704,401608,56,359510,No Loan,125
C04939,59,60136,460473,44,233150,Home Loan,111
C04940,57,87507,1121380,30,39214,Personal Loan,104
C04941,48,67361,829832,16,93184,Home Loan,61
C04942,45,78847,434767,12,249212,Car Loan,60
C04943,36,126359,1868096,74,360377,Personal Loan,89
C04944,22,162513,1264663,66,189065,Home Loan,11
C04945,38,138906,947969,18,156295,No Loan,136
C04946,37,34677,446371,13,284009,Personal Loan,73
C04947,50,47818,1141469,24,205180,Home Loan,106
C04948,59,21868,1845977,12,499353,No Loan,129
C04949,33,103591,13981,60,456865,Personal Loan,135
C04950,52,143962,1467824,60,43026,Home Loan,115
C04951,49,87264,321235,1,89037,Home Loan,42
C04952,50,93168,112154,43,452423,No Loan,145
C04953,38,163115,1340128,55,157938,Personal Loan,179
C04954,33,91939,1733177,40,405632,No Loan,38
C04955,63,35732,1053378,64,25775,Personal Loan,30
C04956,41,75244,839372,34,422296,No Loan,141
C04957,50,169598,1529730,34,201495,Personal Loan,63
C04958,41,29340,711465,48,19374,No Loan,102
C04959,37,42394,1245698,33,320595,No Loan,96
C04960,60,118557,1057233,68,445815,No Loan,43
C04961,39,155174,812662,30,344285,No Loan,96
C04962,35,39159,941184,79,15684,Personal Loan,1
C04963,29,142366,1267342,71,24002,Home Loan,159
C04964,30,26212,614019,71,91551,No Loan,35
C04965,64,57405,178412,29,392848,No Loan,54
C04966,51,150632,1744886,23,416188,No Loan,113
C04967,43,97061,668227,34,459369,Personal Loan,86
C04968,50,114296,1787478,15,439620,No Loan,68
C04969,53,75186,1057905,53,494090,No Loan,110
C04970,29,195311,1010591,17,6309,No Loan,79
C04971,21,143145,1351585,64,346819,No Loan,39
C04972,64,30532,727300,61,330470,No Loan,23
C04973,55,86540,1573473,57,7826,No Loan,116
C04974,31,123021,42869,77,143206,Personal Loan,103
C04975,54,23271,1251553,37,150765,Personal Loan,155
C04976,36,196554,1960193,7,121840,No Loan,61
C04977,29,20209,503185,8,135126,Personal Loan,152
C04978,52,156611,1137560,78,252816,No Loan,6
C04979,35,39977,916604,68,147162,Car Loan,37
C04980,32,129920,1154645,21,482560,No Loan,118
C04981,53,148156,253577,61,105985,Personal Loan,85
C04982,34,119588,881143,74,277713,Personal Loan,85
C04983,28,88684,333396,75,425443,No Loan,90
C04984,28,143862,1395106,29,6508,Car Loan,120
C04985,47,25607,123728,25,409824,No Loan,96
C04986,32,114786,528846,58,89059,Personal Loan,172
C04987,21,146406,1972791,14,207041,No Loan,159
C04988,63,169666,1079377,78,97475,No Loan,102
C04989,60,27399,747647,66,130447,Personal Loan,159
C04990,62,146812,1813501,54,392963,No Loan,0
C04991,31,176189,1668573,77,110648,No Loan,44
C04992,59,118662,320414,67,24520,No Loan,63
C04993,63,53617,1518414,30,470640,Personal Loan,134
C04994,51,158570,846967,18,293076,No Loan,165
C04995,37,122826,260560,54,19734,No Loan,69
C04996,53,149851,773026,21,331507,Personal Loan,74
C04997,52,131077,737119,53,312699,No Loan,72
C04998,49,70624,21220,16,249972,No Loan,157
C04999,41,29628,1329112,28,278401,No Loan,149
C05000,41,151401,1532379,4,163266,No Loan,72
C05001,60,58619,400462,55,227926,No Loan,54
C05002,43,27032,1335730,15,147865,Car Loan,45
C05003,26,199166,131951,64,427900,No Loan,96
C05004,42,58034,1384078,65,355694,No Loan,153
C05005,58,122658,488419,16,261894,No Loan,136
C05006,57,141123,153306,20,315363,No Loan,14
C05007,28,106158,887622,64,396075,Personal Loan,146
C05008,61,75264,1693659,33,301984,No Loan,143
C05009,55,114120,447667,69,359536,No Loan,24
C05010,31,67850,914222,69,321471,No Loan,98
C05011,44,24722,130223,58,113827,Home Loan,178
C05012,41,37772,527886,39,34819,No Loan,76
C05013,22,106105,604493,77,85621,No Loan,173
C05014,60,192751,1468576,36,466966,Personal Loan,6
C05015,39,24576,952176,68,101272,No Loan,33
C05016,59,177779,1054658,21,41704,Home Loan,57
C05017,48,119404,1457940,63,459353,Personal Loan,77
C05018,37,192704,1212142,6,322523,No Loan,22
C05019,26,61476,866525,24,155390,No Loan,150
C05020,39,181357,1367672,53,80987,Car Loan,144
C05021,58,44154,41719,76,457172,Personal Loan,140
C05022,48,171126,53737,78,373705,Car Loan,121
C05023,22,37165,1506245,50,267418,No Loan,26
C05024,58,34439,112271,12,411442,No Loan,65
C05025,57,138211,1748472,56,436850,Car Loan,100
C05026,24,64518,186676,15,358606,No Loan,157
C05027,42,46962,1497625,40,457717,Car Loan,131
C05028,46,57763,1985119,41,241744,No Loan,93
C05029,63,136189,597127,69,281190,Car Loan,66
C05030,56,130290,839363,69,74210,No Loan,141
C05031,33,130814,1355645,6,118724,No Loan,10
C05032,52,39464,187075,67,215631,Home Loan,39
C05033,37,193108,1495689,33,415126,No Loan,130
C05034,61,143980,92745,43,404719,No Loan,0
C05035,56,184342,131298,21,48392,No Loan,8
C05036,39,62299,622997,65,61472,Personal Loan,111
C05037,55,51541,309431,17,243746,Car Loan,72
C05038,60,93545,1799662,8,70904,No Loan,123
C05039,48,149188,431228,64,351207,No Loan,75
C05040,21,49765,1685116,28,307479,No Loan,128
C05041,62,43769,702143,13,22487,Personal Loan,143
C05042,38,40156,376467,13,36593,No Loan,93
C05043,60,164507,1008231,38,75927,No Loan,71
C05044,53,197408,1515107,25,272018,No Loan,45
C05045,32,187207,1792702,62,316966,Personal Loan,137
C05046,28,93631,1493283,23,53948,Home Loan,160
C05047,44,57909,225013,21,3608,No Loan,101
C05048,36,89487,456800,54,95987,No Loan,40
C05049,24,172540,804235,63,105182,Personal Loan,178
C05050,58,67655,1234273,30,230394,Home Loan,21
C05051,64,185413,1696683,75,447717,No Loan,143
C05052,47,71786,884793,68,447128,No Loan,82
C05053,29,88304,18698,76,27546,No Loan,74
C05054,36,123606,957064,73,378143,Personal Loan,13
C05055,32,197586,20376,32,100804,Personal Loan,153
C05056,51,140938,481870,75,461419,No Loan,171
C05057,44,185051,280261,24,324640,No Loan,147
C05058,34,100981,241591,7,317330,No Loan,132
C05059,45,75107,978885,72,173418,Car Loan,10
C05060,54,152232,1484748,1,136302,No Loan,46
C05061,23,107897,1102362,3,25720,Car Loan,9
C05062,44,92577,642293,28,305167,Personal Loan,60
C05063,62,161918,1272426,43,430818,No Loan,110
C05064,29,124180,333624,46,67082,No Loan,44
C05065,46,39924,692055,1,15050,Car Loan,46
C05066,40,131193,1972591,38,375497,No Loan,161
C05067,60,164954,844665,35,182387,Home Loan,117
C05068,30,21095,1426742,74,314308,No Loan,140
C05069,39,124205,1469294,76,128470,Personal Loan,22
C05070,23,192055,448226,74,292278,Home Loan,35
C05071,44,34123,1040752,54,146712,Car Loan,75
C05072,25,65278,1012845,24,479580,No Loan,174
C05073,23,117911,97529,28,454887,Personal Loan,108
C05074,47,71999,1520697,22,14284,No Loan,83
C05075,36,51153,1819360,16,60526,No Loan,79
C05076,35,38344,1493281,13,396639,No Loan,13
C05077,55,57656,1678783,62,28577,No Loan,65
C05078,32,21212,1923541,43,121867,No Loan,176
C05079,61,140385,479381,78,261079,No Loan,15
C05080,64,160073,477803,32,380391,Car Loan,42
C05081,46,98784,1539851,67,321044,Personal Loan,101
C05082,54,118723,1776246,57,346750,No Loan,112
C05083,43,101144,214870,65,461084,Car Loan,8
C05084,51,187499,598695,69,268210,No Loan,148
C05085,40,51368,1651673,49,214648,No Loan,81
C05086,32,81160,284373,33,252539,Personal Loan,109
C05087,43,176926,1998465,19,366486,No Loan,97
C05088,24,30715,571464,36,451104,Personal Loan,83
C05089,43,78784,624113,70,8583,No Loan,42
C05090,21,149193,925764,15,300201,No Loan,65
C05091,45,119644,1151131,24,153676,No Loan,131
C05092,22,46797,532433,27,288708,Car Loan,122
C05093,50,67573,1150865,49,323573,Personal Loan,108
C05094,23,96120,1716738,75,360744,Personal Loan,101
C05095,41,34780,793695,23,88393,Personal Loan,134
C05096,45,57905,425129,33,377918,No Loan,85
C05097,40,172645,62788,41,28941,Personal Loan,83
C05098,42,136049,1717091,56,448727,No Loan,3
C05099,41,149651,1709858,29,300106,No Loan,123
C05100,53,53359,732591,31,169645,Personal Loan,19
C05101,58,86062,156744,65,383554,No Loan,34
C05102,35,93391,1223174,18,418908,No Loan,96
C05103,35,63463,1885352,6,58420,Home Loan,172
C05104,45,119596,914251,52,82415,Personal Loan,13
C05105,41,115018,417230,40,166835,Personal Loan,149
C05106,44,36571,1651216,65,344157,No Loan,47
C05107,25,170214,489495,42,176752,No Loan,157
C05108,26,45104,1356044,68,119012,Personal Loan,28
C05109,63,28625,1561321,32,137465,Personal Loan,35
C05110,64,59199,885507,10,120198,No Loan,41
C05111,43,140725,1280286,69,33488,Car Loan,28
C05112,24,166998,699058,9,152531,Car Loan,134
C05113,47,51218,868601,69,497845,No Loan,159
C05114,38,195544,1863392,61,405770,Home Loan,140
C05115,41,111916,532800,11,168939,No Loan,140
C05116,48,143182,1977146,68,209176,No Loan,141
C05117,55,40566,691860,74,102330,No Loan,133
C05118,42,53205,1177351,8,176087,Personal Loan,143
C05119,60,129084,83743,49,267201,Car Loan,40
C05120,43,49717,352786,24,252570,Home Loan,179
C05121,23,127292,396731,33,83026,Home Loan,111
C05122,60,176207,609146,19,5305,No Loan,84
C05123,30,179236,1632664,2,323420,No Loan,107
C05124,45,58562,1509932,55,425956,No Loan,143
C05125,28,40169,1678228,11,241290,No Loan,4
C05126,31,41604,1559109,17,417334,Personal Loan,151
C05127,25,109670,1318107,42,399890,No Loan,170
C05128,57,134605,192232,61,173403,Personal Loan,9
C05129,58,108738,733927,3,90534,No Loan,34
C05130,49,151756,1186447,35,146388,No Loan,30
C05131,25,148140,124095,66,147289,No Loan,119
C05132,29,122537,1613412,1,460757,Home Loan,78
C05133,22,131301,956399,7,111045,No Loan,138
C05134,21,28007,95450,20,407818,No Loan,8
C05135,60,134915,1683533,43,258554,Home Loan,43
C05136,50,137419,871603,6,349325,Car Loan,115
C05137,31,61787,1487171,55,373051,Personal Loan,143
C05138,48,69582,312558,21,13987,No Loan,119
C05139,64,103629,1650935,51,49915,No Loan,175
C05140,32,25782,1690672,46,13543,Car Loan,52
C05141,59,86770,1554460,35,290088,Home Loan,64
C05142,46,77645,990848,8,189313,Personal Loan,175
C05143,33,123509,1132167,68,140216,No Loan,69
C05144,28,183068,753501,16,371562,No Loan,45
C05145,48,49204,1020807,67,38459,No Loan,120
C05146,50,37152,271441,71,170899,Personal Loan,120
C05147,29,110555,638801,64,30741,No Loan,32
C05148,59,39689,1968676,2,201087,Car Loan,179
C05149,51,103251,877911,1,126077,No Loan,80
C05150,41,126565,1152328,58,462950,Personal Loan,54
C05151,54,173014,141080,1,74627,No Loan,178
C05152,51,58712,222885,7,249783,No Loan,97
C05153,45,69632,1431201,69,375516,No Loan,109
C05154,32,189103,152892,18,331885,Home Loan,167
C05155,21,40478,469764,32,69177,Personal Loan,152
C05156,42,42551,158325,45,3543,No Loan,149
C05157,60,68068,427418,33,136663,Home Loan,124
C05158,57,113608,951740,74,241209,No Loan,90
C05159,21,55561,596444,73,488093,Car Loan,37
C05160,21,153964,1820824,49,318539,Car Loan,136
C05161,62,44395,65263,33,191506,Car Loan,36
C05162,62,38756,1959004,71,291199,No Loan,4
C05163,41,185723,628540,68,268260,No Loan,81
C05164,35,86333,1172208,28,317629,Car Loan,149
C05165,37,172418,1914863,53,459513,No Loan,109
C05166,42,133561,21575,44,133479,No Loan,139
C05167,58,48024,1327924,55,162666,Home Loan,59
C05168,55,191890,1065528,10,66421,No Loan,171
C05169,36,25947,1573402,14,228803,Personal Loan,149
C05170,28,147192,1136899,36,297555,Home Loan,5
C05171,37,114238,1760078,34,486571,Home Loan,26
C05172,37,87428,1218520,18,386259,No Loan,54
C05173,46,180826,689736,16,207733,No Loan,142
C05174,33,83355,1775020,37,218102,No Loan,63
C05175,37,149958,147712,41,99772,No Loan,16
C05176,58,164490,293581,25,186516,No Loan,2
C05177,37,155905,132129,8,352265,No Loan,9
C05178,34,192905,879113,18,218653,No Loan,62
C05179,26,151637,783810,68,385815,No Loan,88
C05180,55,191252,537191,48,219055,Home Loan,84
C05181,34,38402,1268352,70,373814,No Loan,103
C05182,28,193917,556151,67,498535,No Loan,136
C05183,35,95851,310525,18,157310,Personal Loan,151
C05184,47,32834,1868556,18,104627,Home Loan,31
C05185,33,87850,448172,56,172775,No Loan,2
C05186,51,57180,997030,23,166268,Personal Loan,160
C05187,55,154955,540755,35,208293,No Loan,170
C05188,26,129688,325098,6,274882,No Loan,108
C05189,25,126520,291045,26,114183,Car Loan,139
C05190,42,31695,1863309,61,277916,Car Loan,92
C05191,43,147135,1964694,15,327414,Personal Loan,102
C05192,45,174195,762902,32,469385,Personal Loan,96
C05193,54,78481,876612,12,416708,Home Loan,159
C05194,46,93438,1647767,5,317123,Car Loan,147
C05195,25,131491,371099,64,248240,No Loan,67
C05196,46,168645,938708,71,181410,Personal Loan,144
C05197,40,141844,549043,27,113585,No Loan,146
C05198,26,114910,1375537,79,457767,No Loan,131
C05199,26,76494,793525,45,252669,No Loan,92
C05200,38,163360,261094,35,430071,Home Loan,16
C05201,24,66978,467753,26,399444,Home Loan,21
C05202,37,137845,1936327,23,199439,Home Loan,169
C05203,34,150621,1338660,13,151117,No Loan,172
C05204,34,74672,704400,3,214740,No Loan,10
C05205,33,81821,959826,29,207663,No Loan,28
C05206,27,103661,1706578,66,24318,No Loan,19
C05207,64,89224,1145120,64,320602,Car Loan,4
C05208,35,109405,1662301,28,407011,No Loan,152
C05209,39,74796,360113,36,368000,Home Loan,33
C05210,63,195778,1160577,6,85184,No Loan,139
C05211,64,148554,1141301,11,447740,No Loan,27
C05212,55,143777,1431504,38,128789,Personal Loan,97
C05213,37,24023,115675,34,480910,No Loan,5
C05214,55,187807,99266,67,21747,No Loan,18
C05215,39,92959,1324956,46,253651,No Loan,11
C05216,40,59218,864029,29,219842,Personal Loan,24
C05217,56,163285,1268772,60,178445,Car Loan,12
C05218,55,48460,139974,54,162632,Home Loan,75
C05219,52,144579,628944,69,11282,Car Loan,2
C05220,64,84680,301508,74,427047,Home Loan,23
C05221,60,51017,1684935,74,63073,Home Loan,7
C05222,44,112038,1021487,9,154115,Personal Loan,111
C05223,37,182062,1410130,77,242720,No Loan,119
C05224,27,39515,1204744,10,458538,No Loan,122
C05225,63,181063,148092,75,315044,Home Loan,89
C05226,21,158706,1636337,68,283073,No Loan,44
C05227,55,180449,246472,58,35500,No Loan,0
C05228,52,53001,311297,52,264016,Car Loan,2
C05229,56,21391,1225925,34,168560,No Loan,64
C05230,33,129388,305646,35,329649,Car Loan,14
C05231,26,62215,20675,33,287604,Personal Loan,49
C05232,34,99720,1995445,72,12155,No Loan,147
C05233,57,47114,1171960,32,405086,Personal Loan,130
C05234,35,162954,1131805,55,377150,Home Loan,142
C05235,24,133142,618337,8,356072,No Loan,123
C05236,60,168345,712508,46,134789,Home Loan,36
C05237,36,126206,1404877,14,126075,Home Loan,148
C05238,48,65647,1273895,8,132446,No Loan,105
C05239,36,62679,1683575,71,152898,No Loan,102
C05240,24,20427,1687954,77,467431,No Loan,150
C05241,46,149669,1933329,54,377282,No Loan,120
C05242,48,86267,731262,21,144499,No Loan,98
C05243,52,20799,817897,75,64442,Personal Loan,145
C05244,22,75659,1872294,14,482316,No Loan,16
C05245,51,27025,1108371,75,427924,Home Loan,158
C05246,23,34481,1423859,2,362815,No Loan,47
C05247,28,45411,739543,61,155343,No Loan,25
C05248,44,125928,108845,17,194644,Personal Loan,21
C05249,35,143014,1365706,78,278775,Home Loan,124
C05250,63,166033,965705,48,19887,No Loan,172
C05251,51,172839,965819,8,25259,No Loan,163
C05252,29,71690,1391116,56,97932,Home Loan,63
C05253,59,72870,1895186,17,57987,No Loan,162
C05254,22,187207,802177,69,180702,No Loan,81
C05255,28,106928,1832096,12,281288,No Loan,154
C05256,27,90765,1307306,38,209263,Home Loan,67
C05257,64,43772,1257002,18,237344,No Loan,144
C05258,59,150417,871069,26,442276,Personal Loan,138
C05259,62,38799,927532,37,186164,Personal Loan,4
C05260,36,132051,234333,70,151908,Car Loan,120
C05261,55,149941,577854,41,244119,No Loan,56
C05262,50,43555,835154,79,460120,No Loan,73
C05263,30,112152,878055,42,231602,No Loan,84
C05264,58,147219,378218,76,306600,No Loan,119
C05265,38,170405,604262,41,167452,Personal Loan,13
C05266,25,155333,481908,47,120250,Personal Loan,71
C05267,49,139833,351228,14,339879,Home Loan,128
C05268,59,89002,175951,1,273713,Home Loan,143
C05269,54,66553,1471559,17,387438,Car Loan,25
C05270,63,23088,253595,55,230435,No Loan,48
C05271,43,65783,1957361,53,424398,Car Loan,169
C05272,25,21115,1682281,31,471867,No Loan,102
C05273,50,92908,1908107,62,152721,Personal Loan,65
C05274,26,89109,184729,8,345875,No Loan,52
C05275,64,22978,1193146,30,358276,Home Loan,8
C05276,24,128943,209739,77,100497,No Loan,68
C05277,49,29422,1340827,66,289147,Home Loan,39
C05278,43,194698,689153,45,409767,Car Loan,132
C05279,26,109233,925200,18,114432,Personal Loan,55
C05280,52,76174,845271,45,154898,Home Loan,110
C05281,62,57743,1667105,19,364630,No Loan,4
C05282,38,150288,1601261,77,155801,No Loan,68
C05283,35,149000,1585568,68,444912,Car Loan,51
C05284,60,142778,1042763,50,397084,Personal Loan,72
C05285,52,49430,1044528,25,41274,Personal Loan,97
C05286,29,48834,1856450,38,38718,No Loan,160
C05287,57,44435,724148,36,425569,No Loan,149
C05288,30,107212,1183152,68,41682,No Loan,14
C05289,40,75797,14765,56,30653,No Loan,64
C05290,26,194626,1431548,39,257583,No Loan,70
C05291,23,74555,15002,63,145213,No Loan,150
C05292,62,105350,1837717,7,404753,No Loan,110
C05293,31,34716,1851398,58,30401,Personal Loan,5
C05294,63,80261,180508,59,158459,No Loan,153
C05295,37,178600,1312022,48,81690,Personal Loan,139
C05296,52,21995,482698,5,362757,Car Loan,76
C05297,24,42414,1040044,36,137702,No Loan,114
C05298,24,164916,250620,25,436677,Home Loan,112
C05299,37,187731,535929,45,473530,Car Loan,76
C05300,61,35522,1480501,19,306437,No Loan,129
C05301,39,149632,1164695,7,416286,No Loan,159
C05302,25,94034,437525,58,275560,No Loan,177
C05303,52,62322,1331344,66,116711,Personal Loan,94
C05304,42,87638,1063542,39,377181,No Loan,60
C05305,26,121334,225422,18,353079,No Loan,138
C05306,55,159596,1218837,1,401845,Personal Loan,100
C05307,42,50846,1124877,63,456660,No Loan,33
C05308,21,93643,644411,3,270504,Car Loan,94
C05309,40,134930,1464015,21,12011,No Loan,102
C05310,42,198775,500521,30,40721,Car Loan,7
C05311,31,44399,1393903,11,257366,No Loan,135
C05312,33,143182,763912,22,298213,No Loan,97
C05313,62,68591,1058535,57,315414,No Loan,142
C05314,23,171786,1998337,3,11227,Car Loan,4
C05315,29,55877,1020024,30,39587,No Loan,146
C05316,32,104106,317946,45,61720,Personal Loan,136
C05317,43,98018,1010252,36,437766,Home Loan,156
C05318,34,119854,1701989,72,330449,Personal Loan,100
C05319,53,184486,1439515,64,338172,No Loan,146
C05320,38,140832,32215,54,315795,Car Loan,45
C05321,61,106576,60046,68,313476,Home Loan,103
C05322,29,196540,1043470,50,199953,No Loan,79
C05323,43,112508,1811129,31,330345,Personal Loan,117
C05324,30,66835,1044089,29,418023,Car Loan,4
C05325,39,62464,1410313,59,305696,Car Loan,160
C05326,25,132454,432310,36,208974,No Loan,54
C05327,43,173995,1747605,77,123938,Home Loan,18
C05328,50,136062,172198,73,117230,No Loan,144
C05329,45,87445,346180,67,468077,No Loan,87
C05330,48,130454,1949872,76,464192,No Loan,116
C05331,54,141906,1698197,11,93758,No Loan,169
C05332,45,118384,1594636,11,319444,Personal Loan,149
C05333,30,197218,581231,26,289095,No Loan,38
C05334,34,80032,336012,53,498630,No Loan,124
C05335,62,133521,1365575,14,282408,No Loan,26
C05336,50,136378,682578,64,19121,No Loan,75
C05337,61,37140,630412,10,346495,Car Loan,173
C05338,45,22670,1003512,31,312683,Home Loan,126
C05339,34,56519,1372925,36,161383,No Loan,155
C05340,55,64512,665319,10,173469,Car Loan,179
C05341,54,123565,219051,26,150821,No Loan,166
C05342,30,165763,443350,20,29218,Personal Loan,121
C05343,55,125156,555162,44,474285,Car Loan,145
C05344,31,185334,660295,62,444807,No Loan,86
